codigo_registro,data_pregao,codigo_mercado,ativo,codigo_bdi,nome,especificador,identificacao_mercado,moeda_cotacao,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,preco_melhor_compra,preco_melhor_venda,numero_negocios,quantidade_acoes,volume_financeiro,preco_fechamento_ajustado,fator_ajuste,codigo_papel_registro
01,2022-12-20,02,BRFS3,010,BRF SA,ON,NM,R$,6.86,7.48,6.75,7.17,7.14,7.13,0,7142743400000,236978000.0,1699842.56,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-20,02,VALE3,010,VALE,ON  EJ,NM,R$,85.37,87.25,85.31,86.32,85.75,85.75,0,85777025900000,226573000.0,19559227.27,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2022-10-31,02,VALE3,010,VALE,ON,NM,R$,66.0,69.4,65.52,67.38,67.13,67.12,0,67132003200000,391841000.0,26402828.45,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-21,02,PETR4,010,PETROBRAS,PN,N2,R$,23.5,23.72,22.85,23.32,23.57,23.57,0,23580012700000,742528000.0,17316248.85,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-12-22,02,BRFS3,010,BRF SA,ON,NM,R$,7.22,7.29,7.03,7.16,7.26,7.26,0,7271408800000,125331000.0,897924.61,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-22,02,PETR4,010,PETROBRAS,PN,N2,R$,23.9,24.56,23.7,24.02,23.99,23.98,0,24000966700000,818948000.0,19673330.4,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-12-22,02,VALE3,010,VALE,ON  EJ,NM,R$,86.28,86.65,84.69,85.38,85.75,85.71,0,85756683500000,194292000.0,16589745.23,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2022-12-21,02,VALE3,010,VALE,ON  EJ,NM,R$,86.9,87.4,85.8,86.43,86.24,86.21,0,86258540600000,391837000.0,33870007.43,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2022-12-21,02,BRFS3,010,BRF SA,ON,NM,R$,7.17,7.26,6.88,7.06,7.2,7.2,0,7211906300000,166169000.0,1174649.32,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-24,02,BRFS3,010,BRF SA,ON,NM,R$,14.84,14.9,13.73,14.12,13.79,13.78,0,13793148500000,156801000.0,2215227.41,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-25,02,BRFS3,010,BRF SA,ON,NM,R$,10.54,10.66,10.16,10.34,10.19,10.18,0,10191260700000,63003000.0,652069.61,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-24,02,BRFS3,010,BRF SA,ON,NM,R$,10.26,10.7,10.22,10.52,10.56,10.55,0,10560940700000,53267000.0,560522.76,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-23,02,VALE3,010,VALE,ON,NM,R$,85.28,86.52,85.08,85.9,86.32,86.3,0,86325095800000,186565000.0,16026329.33,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2022-10-24,02,PETR4,010,PETROBRAS,PN,N2,R$,36.5,36.82,34.23,35.39,34.25,34.25,0,34266991000000,1421109000.0,50301355.43,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-24,02,VALE3,010,VALE,ON,NM,R$,73.27,73.95,71.18,72.25,71.93,71.89,0,71938789100000,320358000.0,23148818.73,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-23,02,BRFS3,010,BRF SA,ON,NM,R$,7.31,7.6,7.26,7.49,7.52,7.51,0,7521586300000,159458000.0,1194501.07,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-28,02,PETR4,010,PETROBRAS,PN  EDJ,N2,R$,23.65,24.55,23.54,24.21,24.36,24.36,0,24377512300000,560674000.0,13578143.95,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-12-26,02,BRFS3,010,BRF SA,ON  ATZ,NM,R$,7.55,7.58,7.3,7.44,7.44,7.44,0,7500781900000,74824000.0,556937.67,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2022-12-26,02,PETR4,010,PETROBRAS,PN,N2,R$,25.12,25.3,24.82,24.95,24.94,24.94,0,24974115200000,287652000.0,7179042.45,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-12-23,02,PETR4,010,PETROBRAS,PN,N2,R$,24.13,25.22,24.13,24.83,25.12,25.12,0,25139838900000,683879000.0,16983599.27,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-12-26,02,VALE3,010,VALE,ON,NM,R$,86.42,87.54,86.33,87.17,87.11,87.11,0,87153406600000,184075000.0,16046845.26,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2022-10-14,02,BRFS3,010,BRF SA,ON,NM,R$,14.44,14.5,13.82,14.04,13.84,13.84,0,13851421200000,67027000.0,941108.92,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-27,02,PETR4,010,PETROBRAS,PN,N2,R$,25.25,25.31,24.55,24.89,25.11,25.11,0,25126991700000,508032000.0,12647271.25,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-10-14,02,PETR4,010,PETROBRAS,PN,N2,R$,33.97,34.14,33.3,33.67,33.42,33.42,0,33438935900000,622461000.0,20962719.32,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-28,02,VALE3,010,VALE,ON,NM,R$,80.6,82.34,79.52,81.21,81.3,81.3,0,81325572900000,161663000.0,13129101.64,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-11-10,02,BRFS3,010,BRF SA,ON,NM,R$,11.81,11.83,10.81,11.13,11.0,11.0,0,11013849500000,196397000.0,2186276.34,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-14,02,VALE3,010,VALE,ON,NM,R$,72.61,73.36,69.6,70.68,69.83,69.83,0,69848273400000,340917000.0,24097177.7,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-11-22,02,BRFS3,010,BRF SA,ON,NM,R$,10.65,10.78,10.13,10.32,10.16,10.16,0,10171858700000,88453000.0,913359.33,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-21,02,BRFS3,010,BRF SA,ON,NM,R$,10.34,10.62,10.1,10.38,10.56,10.56,0,10571562400000,76111000.0,790580.73,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-27,02,BRFS3,010,BRF SA,ON  ATZ,NM,R$,7.47,7.47,7.13,7.24,7.19,7.19,0,7201843800000,134688000.0,975488.75,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2022-11-14,02,BRFS3,010,BRF SA,ON,NM,R$,11.49,11.63,11.12,11.35,11.42,11.41,0,11422073400000,101256000.0,1149704.79,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-10,02,PETR4,010,PETROBRAS,PN,N2,R$,26.08,26.89,25.61,26.15,26.12,26.12,0,26138907000000,1454701000.0,38041259.37,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-10,02,VALE3,010,VALE,ON,NM,R$,71.5,75.47,71.38,74.32,74.55,74.55,0,74562440400000,476581000.0,35419664.13,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-27,02,VALE3,010,VALE,ON,NM,R$,88.0,89.65,87.47,88.64,89.19,89.19,0,89227272300000,267203000.0,23685867.88,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2022-11-18,02,BRFS3,010,BRF SA,ON,NM,R$,10.58,10.96,10.21,10.46,10.22,10.22,0,10232269000000,145521000.0,1522420.48,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-28,02,VALE3,010,VALE,ON,NM,R$,89.19,90.21,88.7,89.26,88.99,88.99,0,89007022800000,233145000.0,20810649.74,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2022-11-14,02,PETR4,010,PETROBRAS,PN,N2,R$,27.26,28.18,27.09,27.74,27.7,27.7,0,27711401700000,666395000.0,18487097.16,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-12-28,02,BRFS3,010,BRF SA,ON  ATZ,NM,R$,7.21,7.84,7.21,7.6,7.76,7.76,0,7772592100000,192043000.0,1459968.45,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2022-12-29,02,PETR4,010,PETROBRAS,PN,N2,R$,24.99,25.05,24.43,24.6,24.5,24.49,0,24505959400000,579018000.0,14247815.58,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-12-28,02,PETR4,010,PETROBRAS,PN,N2,R$,25.1,25.32,24.75,25.0,24.8,24.79,0,24807920300000,572935000.0,14324436.49,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-11-21,02,VALE3,010,VALE,ON,NM,R$,79.1,80.19,78.28,79.37,79.92,79.9,0,79927605700000,277459000.0,22023200.94,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-07-01,02,PETR4,010,PETROBRAS,PN,N2,R$,28.08,28.85,27.52,28.27,28.53,28.52,0,28530902600000,649482000.0,18366697.76,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-04,02,PETR4,010,PETROBRAS,PN,N2,R$,28.54,29.28,28.54,29.03,29.14,29.13,0,29149348500000,373242000.0,10836822.05,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-05,02,PETR4,010,PETROBRAS,PN,N2,R$,28.9,28.95,27.55,27.98,28.03,28.03,0,28046130200000,784285000.0,21950621.93,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-06,02,PETR4,010,PETROBRAS,PN,N2,R$,28.16,28.48,26.91,27.55,27.67,27.67,0,27708178600000,576172000.0,15876132.56,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-07,02,PETR4,010,PETROBRAS,PN,N2,R$,28.0,28.92,28.0,28.58,28.48,28.47,0,28487999500000,521473000.0,14906263.33,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-08,02,PETR4,010,PETROBRAS,PN,N2,R$,28.53,28.97,28.37,28.68,28.8,28.8,0,28816442000000,430978000.0,12363874.57,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-11,02,PETR4,010,PETROBRAS,PN,N2,R$,28.32,28.79,28.25,28.56,28.66,28.66,0,28677153100000,395776000.0,11306114.4,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-12,02,PETR4,010,PETROBRAS,PN,N2,R$,28.3,28.43,27.97,28.19,28.23,28.23,0,28247211300000,464620000.0,13099860.8,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-13,02,PETR4,010,PETROBRAS,PN,N2,R$,28.13,28.48,27.98,28.27,28.25,28.22,0,28255863900000,354972000.0,10037833.51,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-14,02,PETR4,010,PETROBRAS,PN,N2,R$,28.0,28.0,27.24,27.52,27.49,27.49,0,27509174500000,471510000.0,12978925.0,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-15,02,PETR4,010,PETROBRAS,PN,N2,R$,27.7,28.05,27.49,27.83,27.96,27.96,0,27975409300000,386108000.0,10748705.97,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-18,02,PETR4,010,PETROBRAS,PN,N2,R$,28.39,28.69,28.3,28.52,28.6,28.6,0,28616710500000,467823000.0,13344562.07,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-19,02,PETR4,010,PETROBRAS,PN,N2,R$,28.55,29.24,28.4,28.96,29.18,29.15,0,29187001100000,485623000.0,14065228.32,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-20,02,PETR4,010,PETROBRAS,PN,N2,R$,29.07,29.22,28.83,29.03,29.17,29.13,0,29175754200000,435208000.0,12637588.96,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-21,02,PETR4,010,PETROBRAS,PN,N2,R$,28.98,29.13,28.2,28.54,29.02,29.02,0,29039071200000,588432000.0,16796238.18,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-22,02,PETR4,010,PETROBRAS,PN,N2,R$,29.04,29.47,28.85,29.23,29.33,29.33,0,29346358000000,556762000.0,16276444.63,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-25,02,PETR4,010,PETROBRAS,PN,N2,R$,29.61,30.75,29.61,30.28,30.7,30.69,0,30703312400000,791066000.0,23956338.08,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-26,02,PETR4,010,PETROBRAS,PN,N2,R$,31.2,31.62,30.59,31.11,31.01,31.01,0,31020055300000,783601000.0,24381881.89,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-27,02,PETR4,010,PETROBRAS,PN,N2,R$,31.3,31.47,30.62,31.02,31.35,31.34,0,31357268500000,560972000.0,17402777.46,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-28,02,PETR4,010,PETROBRAS,PN,N2,R$,31.59,32.63,31.43,32.08,32.29,32.28,0,32294179100000,1149965000.0,36898982.83,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-07-29,02,PETR4,010,PETROBRAS,PN,N2,R$,33.6,34.66,32.83,34.0,34.15,34.15,0,34205572000000,1814806000.0,61713999.79,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-08-01,02,PETR4,010,PETROBRAS,PN,N2,R$,34.0,34.15,33.22,33.62,33.68,33.67,0,33680933800000,813651000.0,27356485.84,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-08-02,02,PETR4,010,PETROBRAS,PN,N2,R$,33.77,34.5,33.48,33.89,33.83,33.8,0,33830665800000,691471000.0,23435767.95,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-08-03,02,PETR4,010,PETROBRAS,PN,N2,R$,34.01,34.16,33.56,33.87,33.88,33.86,0,33888175400000,655445000.0,22201630.89,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-08-04,02,PETR4,010,PETROBRAS,PN,N2,R$,34.08,34.4,33.58,34.03,34.21,34.2,0,34237977800000,543875000.0,18513370.94,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-08-05,02,PETR4,010,PETROBRAS,PN,N2,R$,34.15,35.06,34.12,34.72,34.87,34.85,0,34889358500000,778826000.0,27045875.39,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-08-08,02,PETR4,010,PETROBRAS,PN,N2,R$,35.14,36.77,35.13,36.2,36.63,36.62,0,36632649900000,1094846000.0,39641733.51,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-08-09,02,PETR4,010,PETROBRAS,PN,N2,R$,37.01,37.46,36.85,37.15,37.23,37.23,0,37248936200000,790512000.0,29374765.46,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-08-10,02,PETR4,010,PETROBRAS,PN,N2,R$,37.65,37.65,36.61,37.07,37.11,37.1,0,37119048400000,783696000.0,29055802.96,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-08-11,02,PETR4,010,PETROBRAS,PN,N2,R$,37.45,37.86,36.25,36.86,36.25,36.25,0,36265201500000,1288965000.0,47519194.98,0,0000000000009999123100000010000000000000BRPETRACNPR6203
01,2022-08-12,02,PETR4,010,PETROBRAS,PN  EDJ,N2,R$,29.1,31.83,29.08,30.76,31.71,31.7,0,31718678000000,1712883000.0,52690794.25,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-08-15,02,PETR4,010,PETROBRAS,PN  EDJ,N2,R$,30.88,32.23,30.55,31.47,31.72,31.71,0,31724372500000,967590000.0,30458888.61,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-08-16,02,PETR4,010,PETROBRAS,PN  EDJ,N2,R$,31.72,32.07,31.5,31.87,32.01,32.0,0,32018144100000,642188000.0,20468887.67,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-08-17,02,PETR4,010,PETROBRAS,PN  EDJ,N2,R$,31.65,32.82,31.6,32.47,32.76,32.75,0,32762283400000,729247000.0,23680016.92,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-08-18,02,PETR4,010,PETROBRAS,PN  EDJ,N2,R$,33.1,33.66,32.87,33.25,33.42,33.41,0,33425737900000,845525000.0,28119677.77,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-08-19,02,PETR4,010,PETROBRAS,PN  EDJ,N2,R$,32.92,33.15,31.33,32.13,31.73,31.73,0,31745680800000,1251782000.0,40227562.58,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-08-22,02,PETR4,010,PETROBRAS,PN  EDJ,N2,R$,31.74,32.58,30.48,31.7,32.41,32.4,0,32413278500000,924003000.0,29291604.76,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-08-23,02,PETR4,010,PETROBRAS,PN  EDJ,N2,R$,32.63,33.5,32.62,33.23,33.44,33.43,0,33459694700000,732158000.0,24334271.71,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-08-24,02,PETR4,010,PETROBRAS,PN,N2,R$,33.54,34.12,33.25,33.77,33.64,33.63,0,33658225400000,610679000.0,20623966.66,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-08-25,02,PETR4,010,PETROBRAS,PN,N2,R$,34.1,34.36,32.67,33.31,33.28,33.28,0,33292308100000,995116000.0,33153911.52,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-08-26,02,PETR4,010,PETROBRAS,PN,N2,R$,33.28,33.67,32.57,33.11,33.64,33.63,0,33648445000000,635454000.0,21040834.55,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-08-29,02,PETR4,010,PETROBRAS,PN,N2,R$,33.55,35.08,33.45,34.5,34.48,34.45,0,34489394600000,733395000.0,25303240.57,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-08-30,02,PETR4,010,PETROBRAS,PN,N2,R$,34.0,34.22,32.27,32.9,32.43,32.42,0,32435034700000,993611000.0,32691297.77,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-08-31,02,PETR4,010,PETROBRAS,PN,N2,R$,32.07,33.44,31.82,32.94,33.23,33.23,0,33242077800000,1142354000.0,37637793.46,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-01,02,PETR4,010,PETROBRAS,PN,N2,R$,33.36,33.95,32.76,33.4,33.85,33.84,0,33869916200000,691847000.0,23114346.19,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-02,02,PETR4,010,PETROBRAS,PN,N2,R$,34.44,34.57,33.26,33.84,33.42,33.41,0,33429021900000,817923000.0,27686568.42,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-05,02,PETR4,010,PETROBRAS,PN,N2,R$,33.85,34.11,33.15,33.48,33.33,33.32,0,33338318200000,763376000.0,25564356.58,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-06,02,PETR4,010,PETROBRAS,PN,N2,R$,32.27,32.59,31.51,31.98,32.1,32.09,0,32105735500000,1118135000.0,35768081.91,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-08,02,PETR4,010,PETROBRAS,PN,N2,R$,32.31,32.78,31.4,31.98,31.8,31.79,0,31800090600000,631598000.0,20203067.88,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-09,02,PETR4,010,PETROBRAS,PN,N2,R$,32.49,32.67,31.7,32.1,31.79,31.79,0,31808420300000,498719000.0,16010900.95,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-12,02,PETR4,010,PETROBRAS,PN,N2,R$,32.15,32.73,31.46,31.92,31.58,31.57,0,31587855200000,713745000.0,22786971.67,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-13,02,PETR4,010,PETROBRAS,PN,N2,R$,30.94,31.44,30.52,30.85,30.65,30.65,0,30662386900000,883278000.0,27257173.71,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-14,02,PETR4,010,PETROBRAS,PN,N2,R$,30.75,31.43,30.63,31.11,31.12,31.12,0,31147815800000,490397000.0,15256622.66,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-15,02,PETR4,010,PETROBRAS,PN,N2,R$,30.92,31.23,30.8,30.99,31.06,31.06,0,31076502900000,455532000.0,14121219.28,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-16,02,PETR4,010,PETROBRAS,PN,N2,R$,30.86,30.95,30.34,30.66,30.78,30.77,0,30780267800000,1073036000.0,32909249.94,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-19,02,PETR4,010,PETROBRAS,PN,N2,R$,30.5,31.38,29.88,30.92,31.27,31.26,0,31279190300000,655599000.0,20274478.27,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-20,02,PETR4,010,PETROBRAS,PN,N2,R$,31.42,31.6,30.84,31.23,31.09,31.08,0,31099142700000,677982000.0,21175323.14,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-21,02,PETR4,010,PETROBRAS,PN,N2,R$,31.35,31.47,30.89,31.13,31.17,31.15,0,31178394400000,588122000.0,18312819.51,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-22,02,PETR4,010,PETROBRAS,PN,N2,R$,31.48,32.08,31.03,31.55,31.94,31.94,0,31958168800000,697643000.0,22016593.88,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-23,02,PETR4,010,PETROBRAS,PN,N2,R$,31.32,31.39,29.77,30.23,29.94,29.94,0,29956570900000,1386308000.0,41914405.13,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-26,02,PETR4,010,PETROBRAS,PN,N2,R$,29.72,30.08,29.21,29.54,29.46,29.46,0,29479762700000,800261000.0,23642059.06,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-27,02,PETR4,010,PETROBRAS,PN,N2,R$,29.9,30.2,29.51,29.8,29.67,29.67,0,29689117500000,710876000.0,21189694.23,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-28,02,PETR4,010,PETROBRAS,PN,N2,R$,29.67,29.82,28.58,29.18,29.27,29.26,0,29271931400000,1046707000.0,30551896.59,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-29,02,PETR4,010,PETROBRAS,PN,N2,R$,28.99,29.4,28.6,29.04,29.31,29.3,0,29311953400000,875365000.0,25422455.51,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-09-30,02,PETR4,010,PETROBRAS,PN,N2,R$,29.22,30.49,29.0,29.85,29.8,29.8,0,29864191300000,1216371000.0,36318784.75,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-03,02,PETR4,010,PETROBRAS,PN,N2,R$,31.91,32.64,31.66,32.17,32.18,32.18,0,32197219200000,1796941000.0,57817657.82,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-04,02,PETR4,010,PETROBRAS,PN,N2,R$,32.9,32.98,31.07,31.8,31.37,31.31,0,31374227100000,1159172000.0,36862878.21,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-05,02,PETR4,010,PETROBRAS,PN,N2,R$,31.41,32.82,31.2,32.25,32.55,32.55,0,32563218400000,928937000.0,29967294.97,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-06,02,PETR4,010,PETROBRAS,PN,N2,R$,33.0,33.79,32.44,33.17,33.66,33.66,0,33671241100000,826719000.0,27424971.52,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-07,02,PETR4,010,PETROBRAS,PN,N2,R$,33.58,34.32,33.22,33.76,33.63,33.61,0,33631237500000,735001000.0,24815096.49,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-14,02,VALE3,010,VALE,ON,NM,R$,82.39,84.44,81.38,83.06,83.31,83.31,0,83320443900000,438225000.0,36402046.38,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-25,02,VALE3,010,VALE,ON,NM,R$,71.61,73.27,70.92,72.15,71.93,71.91,0,71956707200000,281581000.0,20318753.52,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-29,02,VALE3,010,VALE,ON,NM,R$,89.0,89.95,88.83,89.1,88.88,88.88,0,88895292500000,401108000.0,35738932.67,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2022-10-25,02,BRFS3,010,BRF SA,ON,NM,R$,13.57,13.57,12.24,12.56,12.24,12.24,0,12255346300000,409606000.0,5147355.01,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-29,02,BRFS3,010,BRF SA,ON  ATZ,NM,R$,7.82,8.33,7.65,8.04,8.28,8.25,0,8283014200000,431160000.0,3469930.74,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2022-11-08,02,BRFS3,010,BRF SA,ON,NM,R$,12.26,12.39,12.05,12.17,12.1,12.1,0,12111634300000,106220000.0,1293677.66,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-25,02,PETR4,010,PETROBRAS,PN,N2,R$,34.04,34.5,33.21,33.8,33.53,33.53,0,33544685100000,1131612000.0,38253253.65,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-17,02,BRFS3,010,BRF SA,ON,NM,R$,13.89,14.42,13.76,14.17,14.19,14.19,0,14231261900000,56517000.0,800854.94,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-17,02,PETR4,010,PETROBRAS,PN,N2,R$,33.24,34.15,32.84,33.51,33.39,33.38,0,33392590800000,1009364000.0,33832384.85,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-17,02,VALE3,010,VALE,ON,NM,R$,70.21,71.24,69.26,70.63,70.67,70.65,0,70677561500000,258405000.0,18252784.13,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-11-01,02,BRFS3,010,BRF SA,ON,NM,R$,12.65,12.84,12.35,12.51,12.53,12.53,0,12541727000000,76990000.0,963179.0,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-01,02,PETR4,010,PETROBRAS,PN,N2,R$,30.57,30.67,29.56,29.93,29.86,29.85,0,29866586200000,1159442000.0,34709200.83,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-08,02,PETR4,010,PETROBRAS,PN,N2,R$,27.06,27.53,26.75,27.19,27.35,27.35,0,27362953400000,947454000.0,25765091.47,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-21,02,PETR4,010,PETROBRAS,PN,N2,R$,27.12,27.57,26.05,26.76,26.78,26.77,0,26806628500000,1648981000.0,44139113.9,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-01,02,VALE3,010,VALE,ON,NM,R$,69.45,70.8,68.95,69.66,69.17,69.15,0,69181498100000,426700000.0,29726504.6,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-11-08,02,VALE3,010,VALE,ON,NM,R$,71.65,74.93,71.65,74.01,74.05,74.03,0,74050706800000,397565000.0,29427616.41,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-18,02,PETR4,010,PETROBRAS,PN,N2,R$,33.9,34.23,33.16,33.67,34.21,34.2,0,34229237000000,823132000.0,27717872.64,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-18,02,BRFS3,010,BRF SA,ON,NM,R$,14.4,14.72,14.27,14.55,14.71,14.68,0,14711846200000,89668000.0,1305398.28,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
